text,label,prediction,prediction_proba
mr woodhouse was fond of society in his own way he liked very much to have his friends come and see him and from various united causes from his long residence at hartfield and his good nature from his fortune his house and his daughter he could command the visits of his own little circle in a great measure as he liked he had not much intercourse with any families beyond that circle his horror of late hours and large dinner-parties made him unfit for any acquaintance but such as would visit him on his own terms fortunately for him highbury including randalls in the same parish and donwell abbey in the parish adjoining the seat of mr knightley comprehended many such not unfrequently through emma's persuasion he had some of the chosen and the best to dine with him but evening parties were what he preferred and unless he fancied himself at any time unequal to company there was scarcely an evening in the week in which emma could not make up a card-table for him,1,1,0.9944999069118178
real long-standing regard brought the westons and mr knightley and by mr elton a young man living alone without liking it the privilege of exchanging any vacant evening of his own blank solitude for the elegancies and society of mr woodhouse's drawing-room and the smiles of his lovely daughter was in no danger of being thrown away,1,1,0.9716382581828762
she was a very pretty girl and her beauty happened to be of a sort which emma particularly admired she was short plump and fair with a fine bloom blue eyes light hair regular features and a look of great sweetness and before the end of the evening emma was as much pleased with her manners as her person and quite determined to continue the acquaintance,1,1,0.9635812365272587
upon such occasions poor mr woodhouses feelings were in sad warfare he loved to have the cloth laid because it had been the fashion of his youth but his conviction of suppers being very unwholesome made him rather sorry to see any thing put on it and while his hospitality would have welcomed his visitors to every thing his care for their health made him grieve that they would eat,1,1,0.8603746717817019
harriet certainly was not clever but she had a sweet docile grateful disposition was totally free from conceit and only desiring to be guided by any one she looked up to her early attachment to herself was very amiable and her inclination for good company and power of appreciating what was elegant and clever shewed that there was no want of taste though strength of understanding must not be expected altogether she was quite convinced of harriet smith's being exactly the young friend she wanted -- exactly the something which her home required such a friend as mrs weston was out of the question two such could never be granted two such she did not want it was quite a different sort of thing a sentiment distinct and independent mrs weston was the object of a regard which had its basis in gratitude and esteem harriet would be loved as one to whom she could be useful for mrs weston there was nothing to be done for harriet every thing,1,1,0.9992917863531443
her first attempts at usefulness were in an endeavour to find out who were the parents but harriet could not tell she was ready to tell every thing in her power but on this subject questions were vain emma was obliged to fancy what she liked -- but she could never believe that in the same situation she should not have discovered the truth harriet had no penetration she had been satisfied to hear and believe just what mrs goddard chose to tell her and looked no farther,1,1,0.9907671129048897
for some time she was amused without thinking beyond the immediate cause but as she came to understand the family better other feelings arose she had taken up a wrong idea fancying it was a mother and daughter a son and son's wife who all lived together but when it appeared that the mr martin who bore a part in the narrative and was always mentioned with approbation for his great good-nature in doing something or other was a single man that there was no young mrs martin no wife in the case she did suspect danger to her poor little friend from all this hospitality and kindness and that if she were not taken care of she might be required to sink herself forever,1,1,0.9789509880543464
with this inspiriting notion her questions increased in number and meaning and she particularly led harriet to talk more of mr martin and there was evidently no dislike to it harriet was very ready to speak of the share he had had in their moonlight walks and merry evening games and dwelt a good deal upon his being so very good-humoured and obliging he had gone three miles round one day in order to bring her some walnuts because she had said how fond she was of them and in every thing else he was so very obliging he had his shepherd's son into the parlour one night on purpose to sing to her she was very fond of singing he could sing a little himself she believed he was very clever and understood every thing he had a very fine flock and while she was with them he had been bid more for his wool than any body in the country she believed every body spoke well of him his mother and sisters were very fond of him mrs martin had told her one day and there was a blush as she said it that it was impossible for any body to be a better son and therefore she was sure whenever he married he would make a good husband not that she wanted him to marry she was in no hurry at all,1,1,0.9816148246844911
well done mrs martin thought emma you know what you are about,1,1,0.9481135305238634
yes to be sure i suppose there are but while i visit at hartfield and you are so kind to me miss woodhouse i am not afraid of what any body can do,1,1,0.9647048832314463
to be sure yes not that i think mr martin would ever marry any body but what had had some education -- and been very well brought up however i do not mean to set up my opinion against your's -- and i am sure i shall not wish for the acquaintance of his wife i shall always have a great regard for the miss martins especially elizabeth and should be very sorry to give them up for they are quite as well educated as me but if he marries a very ignorant vulgar woman certainly i had better not visit her if i can help it,1,1,0.9870031325749982
they remained but a few minutes together as miss woodhouse must not be kept waiting and harriet then came running to her with a smiling face and in a flutter of spirits which miss woodhouse hoped very soon to compose,1,1,0.9800755398231771
you surprize me emma must do harriet good and by supplying her with a new object of interest harriet may be said to do emma good i have been seeing their intimacy with the greatest pleasure how very differently we feel -- not think they will do each other any good this will certainly be the beginning of one of our quarrels about emma mr knightley,1,1,0.991972579585167
i dare say replied mrs weston smiling that i thought so then -- but since we have parted i can never remember emma's omitting to do any thing i wished,1,1,0.9693576391035521
i should have been sorry mr knightley to be dependent on your recommendation had i quitted mr woodhouse's family and wanted another situation i do not think you would have spoken a good word for me to any body i am sure you always thought me unfit for the office i held,1,1,0.9885963284310872
not i indeed i only name possibilities i do not pretend to emma's genius for foretelling and guessing i hope with all my heart the young man may be a weston in merit and a churchill in fortune -- but harriet smith -- i have not half done about harriet smith i think her the very worst sort of companion that emma could possibly have she knows nothing herself and looks upon emma as knowing every thing she is a flatterer in all her ways and so much the worse because undesigned her ignorance is hourly flattery how can emma imagine she has any thing to learn herself while harriet is presenting such a delightful inferiority and as for harriet i will venture to say that she cannot gain by the acquaintance hartfield will only put her out of conceit with all the other places she belongs to she will grow just refined enough to be uncomfortable with those among whom birth and circumstances have placed her home i am much mistaken if emma's doctrines give any strength of mind or tend at all to make a girl adapt herself rationally to the varieties of her situation in life -- they only give a little polish,1,1,0.9981062373819045
pretty say beautiful rather can you imagine any thing nearer perfect beauty than emma altogether -- face and figure,1,1,0.5904507798935799
mrs john knightley is easily alarmed and might be made unhappy about her sister,1,1,0.9789942396420224
there does indeed seem as little to tempt her to break her resolution at present said mrs weston as can well be and while she is so happy at hartfield i cannot wish her to be forming any attachment which would be creating such difficulties on poor mr woodhouse's account i do not recommend matrimony at present to emma though i mean no slight to the state i assure you,1,1,0.9975958205725971
i have perhaps given her a little more decision of character have taught her to think on points which had not fallen in her way before,1,1,0.7974740173560971
great has been the pleasure i am sure i never met with a disposition more truly amiable,1,1,0.9166419090989173
the sitting was altogether very satisfactory she was quite enough pleased with the first day's sketch to wish to go on there was no want of likeness she had been fortunate in the attitude and as she meant to throw in a little improvement to the figure to give a little more height and considerably more elegance she had great confidence of its being in every way a pretty drawing at last and of its filling its destined place with credit to them both -- a standing memorial of the beauty of one the skill of the other and the friendship of both with as many other agreeable associations as mr elton's very promising attachment was likely to add,1,1,0.958226136263607
by all means we shall be most happy to consider you as one of the party,1,1,0.7615244608933212
miss woodhouse has given her friend the only beauty she wanted -- observed mrs weston to him -- not in the least suspecting that she was addressing a lover -- the expression of the eye is most correct but miss smith has not those eyebrows and eyelashes it is the fault of her face that she has them not,1,1,0.9628299546210841
but my dear papa it is supposed to be summer a warm day in summer look at the tree,1,1,0.6445243876274306
he was too good -- she could not endure the thought -- she would not give him such a troublesome office for the world -- brought on the desired repetition of entreaties and assurances -- and a very few minutes settled the business,1,1,0.9329135239271195
but what are you in doubt of you must answer it of course -- and speedily,1,1,0.5480292769231888
yes but what shall i say dear miss woodhouse do advise me,1,1,0.9059780601063313
harriet was silent with a little reserve of manner emma continued,1,1,0.9581494280550562
i lay it down as a general rule harriet that if a woman doubts as to whether she should accept a man or not she certainly ought to refuse him if she can hesitate as to yes ' she ought to say no' directly it is not a state to be safely entered into with doubtful feelings with half a heart i thought it my duty as a friend and older than yourself to say thus much to you but do not imagine that i want to influence you,1,1,0.9202995233986574
the symptoms were favourable -- instead of answering harriet turned away confused and stood thoughtfully by the fire and though the letter was still in her hand it was now mechanically twisted about without regard emma waited the result with impatience but not without strong hopes at last with some hesitation harriet said --,1,1,0.8764082741568353
perfectly perfectly right my dearest harriet you are doing just what you ought while you were at all in suspense i kept my feelings to myself but now that you are so completely decided i have no hesitation in approving dear harriet i give myself joy of this it would have grieved me to lose your acquaintance which must have been the consequence of your marrying mr martin while you were in the smallest degree wavering i said nothing about it because i would not influence but it would have been the loss of a friend to me i could not have visited mrs robert martin of abbey-mill farm now i am secure of you for ever,1,1,0.9962143879687362
oh yes very nobody cares for a letter the thing is to be always happy with pleasant companions i am quite determined to refuse him but how shall i do what shall i say,1,1,0.9170909100857463
some time afterwards it was i think mrs goddard would be very much surprized if she knew what had happened i am sure miss nash would -- for miss nash thinks her own sister very well married and it is only a linen-draper,1,1,0.9879733923293631
one should be sorry to see greater pride or refinement in the teacher of a school harriet i dare say miss nash would envy you such an opportunity as this of being married even this conquest would appear valuable in her eyes as to any thing superior for you i suppose she is quite in the dark the attentions of a certain person can hardly be among the tittle-tattle of highbury yet hitherto i fancy you and i are the only people to whom his looks and manners have explained themselves,1,1,0.9586593204804033
my picture -- but he has left my picture in bond-street,1,1,0.5551562636122728
i cannot rate her beauty as you do said he but she is a pretty little creature and i am inclined to think very well of her disposition her character depends upon those she is with but in good hands she will turn out a valuable woman,1,1,0.8556490723580051
i am glad you think so and the good hands i hope may not be wanting,1,1,0.7134370759895095
come said he you are anxious for a compliment so i will tell you that you have improved her you have cured her of her school-girl's giggle she really does you credit,1,1,0.7814270045254504
emma knew this was too true for contradiction and therefore said nothing he presently added with a smile,1,1,0.7575615569507747
i do not pretend to fix on times or places but i must tell you that i have good reason to believe your little friend will soon hear of something to her advantage,1,1,0.7361857506487992
come said she i will tell you something in return for what you have told me he did speak yesterday -- that is he wrote and was refused,1,1,0.6447018918298325
as to the circumstances of her birth though in a legal sense she may be called nobody it will not hold in common sense she is not to pay for the offence of others by being held below the level of those with whom she is brought up -- there can scarcely be a doubt that her father is a gentleman -- and a gentleman of fortune -- her allowance is very liberal nothing has ever been grudged for her improvement or comfort -- that she is a gentleman's daughter is indubitable to me that she associates with gentlemen's daughters no one i apprehend will deny -- she is superior to mr robert martin,1,1,0.9206715653905488
i have always thought it a very foolish intimacy said mr knightley presently though i have kept my thoughts to myself but i now perceive that it will be a very unfortunate one for harriet you will puff her up with such ideas of her own beauty and of what she has a claim to that in a little while nobody within her reach will be good enough for her vanity working on a weak head produces every sort of mischief nothing so easy as for a young lady to raise her expectations too high miss harriet smith may not find offers of marriage flow in so fast though she is a very pretty girl men of sense whatever you may chuse to say do not want silly wives men of family would not be very fond of connecting themselves with a girl of such obscurity -- and most prudent men would be afraid of the inconvenience and disgrace they might be involved in when the mystery of her parentage came to be revealed let her marry robert martin and she is safe respectable and happy for ever but if you encourage her to expect to marry greatly and teach her to be satisfied with nothing less than a man of consequence and large fortune she may be a parlour-boarder at mrs goddard's all the rest of her life -- or at least for harriet smith is a girl who will marry somebody or other till she grow desperate and is glad to catch at the old writing-master's son,1,1,0.9929231459503461
depend upon it elton will not do elton is a very good sort of man and a very respectable vicar of highbury but not at all likely to make an imprudent match he knows the value of a good income as well as any body elton may talk sentimentally but he will act rationally he is as well acquainted with his own claims as you can be with harriet's he knows that he is a very handsome young man and a great favourite wherever he goes and from his general way of talking in unreserved moments when there are only men present i am convinced that he does not mean to throw himself away i have heard him speak with great animation of a large family of young ladies that his sisters are intimate with who have all twenty thousand pounds apiece,1,1,0.9864221809356062
emma remained in a state of vexation too but there was more indistinctness in the causes of her's than in his she did not always feel so absolutely satisfied with herself so entirely convinced that her opinions were right and her adversary's wrong as mr knightley he walked off in more complete self-approbation than he left for her she was not so materially cast down however but that a little time and the return of harriet were very adequate restoratives harriet's staying away so long was beginning to make her uneasy the possibility of the young man's coming to mrs goddard's that morning and meeting with harriet and pleading his own cause gave alarming ideas the dread of such a failure after all became the prominent uneasiness and when harriet appeared and in very good spirits and without having any such reason to give for her long absence she felt a satisfaction which settled her with her own mind and convinced her that let mr knightley think or say what he would she had done nothing which woman's friendship and woman's feelings would not justify,1,1,0.9987627641603103
his good friend perry too whom he had spoken to on the subject did not at present recollect any thing of the riddle kind but he had desired perry to be upon the watch and as he went about so much something he thought might come from that quarter,1,1,0.9165894233969435
the very next day however produced some proof of inspiration he called for a few moments just to leave a piece of paper on the table containing as he said a charade which a friend of his had addressed to a young lady the object of his admiration but which from his manner emma was immediately convinced must be his own,1,1,0.9425327770617246
thy ready wit the word will soon supply may its approval beam in that soft eye,1,0,0.24774404978400957
humph -- harriet's ready wit all the better a man must be very much in love indeed to describe her so ah mr knightley i wish you had the benefit of this i think this would convince you for once in your life you would be obliged to own yourself mistaken an excellent charade indeed and very much to the purpose things must come to a crisis soon now,1,1,0.9725181135172242
or a trident or a mermaid or a shark oh no shark is only one syllable it must be very clever or he would not have brought it oh miss woodhouse do you think we shall ever find it out,1,1,0.7829684385880336
dear miss woodhouse -- and dear miss woodhouse was all that harriet with many tender embraces could articulate at first but when they did arrive at something more like conversation it was sufficiently clear to her friend that she saw felt anticipated and remembered just as she ought mr elton's superiority had very ample acknowledgment,1,1,0.9835438869238429
whatever you say is always right cried harriet and therefore i suppose and believe and hope it must be so but otherwise i could not have imagined it it is so much beyond any thing i deserve mr elton who might marry any body there cannot be two opinions about him he is so very superior only think of those sweet verses -- to miss -- -- -- -- ' dear me how clever -- could it really be meant for me,1,1,0.9782786734646084
that mr elton should really be in love with me -- me of all people who did not know him to speak to him at michaelmas and he the very handsomest man that ever was and a man that every body looks up to quite like mr knightley his company so sought after that every body says he need not eat a single meal by himself if he does not chuse it that he has more invitations than there are days in the week and so excellent in the church miss nash has put down all the texts he has ever preached from since he came to highbury dear me when i look back to the first time i saw him how little did i think -- the two abbots and i ran into the front room and peeped through the blind when we heard he was going by and miss nash came and scolded us away and staid to look through herself however she called me back presently and let me look too which was very good-natured and how beautiful we thought he looked he was arm-in-arm with mr cole,1,1,0.8850099913829886
it is as long again as almost all we have had before,1,0,0.42157458009182197
i do not consider its length as particularly in its favour such things in general cannot be too short,1,1,0.8029110622068415
harriet was too intent on the lines to hear the most satisfactory comparisons were rising in her mind,1,1,0.7993370317217895
such sweet lines continued harriet -- these two last -- but how shall i ever be able to return the paper or say i have found it out -- oh miss woodhouse what can we do about that,1,1,0.8608761618915362
very well replied emma a most natural feeling and the longer it lasts the better i shall be pleased but here is my father coming you will not object to my reading the charade to him it will be giving him so much pleasure he loves any thing of the sort and especially any thing that pays woman a compliment he has the tenderest spirit of gallantry towards us all -- you must let me read it to him,1,1,0.942238786343581
my dear harriet you must not refine too much upon this charade -- you will betray your feelings improperly if you are too conscious and too quick and appear to affix more meaning or even quite all the meaning which may be affixed to it do not be overpowered by such a little tribute of admiration if he had been anxious for secrecy he would not have left the paper while i was by but he rather pushed it towards me than towards you do not let us be too solemn on the business he has encouragement enough to proceed without our sighing out our souls over this charade,1,1,0.891599446508068
aye that's very just indeed that's very properly said very true woman lovely woman ' it is such a pretty charade my dear that i can easily guess what fairy brought it -- nobody could have written so prettily but you emma,1,1,0.9219412529544538
kitty a fair but frozen maid kindled a flame i yet deplore the hood-wink'd boy i called to aid though of his near approach afraid so fatal to my suit before,1,0,0.3530418583221651
the name makes me think of poor isabella for she was very near being christened catherine after her grandmama i hope we shall have her here next week have you thought my dear where you shall put her -- and what room there will be for the children,1,1,0.8678560328227407
mr woodhouse could never allow for mr knightley's claims on his brother or any body's claims on isabella except his own he sat musing a little while and then said,1,1,0.9627587098542758
harriet must give us as much of her company as she can while my brother and sister are here i am sure she will be pleased with the children we are very proud of the children are not we papa i wonder which she will think the handsomest henry or john,1,1,0.9552576574693492
aye i wonder which she will poor little dears how glad they will be to come they are very fond of being at hartfield harriet,1,1,0.9431111177666646
he appears rough to you said emma because you are so very gentle yourself but if you could compare him with other papas you would not think him rough he wishes his boys to be active and hardy and if they misbehave can give them a sharp word now and then but he is an affectionate father -- certainly mr john knightley is an affectionate father the children are all fond of him,1,1,0.8269817098080671
and then their uncle comes in and tosses them up to the ceiling in a very frightful way,1,0,0.27349833898337356
but they like it papa there is nothing they like so much it is such enjoyment to them that if their uncle did not lay down the rule of their taking turns whichever began would never give way to the other,1,1,0.6512577042148233
oh what a sweet house -- how very beautiful -- there are the yellow curtains that miss nash admires so much,1,1,0.5643112739669354
she pondered but could think of nothing after a mutual silence of some minutes harriet thus began again --,1,1,0.8185966553485119
i do so wonder miss woodhouse that you should not be married or going to be married so charming as you are --,1,1,0.9613975711333468
dear me -- it is so odd to hear a woman talk so --,1,1,0.621816821535937
i have none of the usual inducements of women to marry were i to fall in love indeed it would be a different thing but i never have been in love it is not my way or my nature and i do not think i ever shall and without love i am sure i should be a fool to change such a situation as mine fortune i do not want employment i do not want consequence i do not want i believe few married women are half as much mistress of their husband's house as i am of hartfield and never never could i expect to be so truly beloved and important so always first and always right in any man's eyes as i am in my father's,1,1,0.9085745110677838
never mind harriet i shall not be a poor old maid and it is poverty only which makes celibacy contemptible to a generous public a single woman with a very narrow income must be a ridiculous disagreeable old maid the proper sport of boys and girls but a single woman of good fortune is always respectable and may be as sensible and pleasant as any body else and the distinction is not quite so much against the candour and common sense of the world as appears at first for a very narrow income has a tendency to contract the mind and sour the temper those who can barely live and who live perforce in a very small and generally very inferior society may well be illiberal and cross this does not apply however to miss bates she is only too good natured and too silly to suit me but in general she is very much to the taste of every body though single and though poor poverty certainly has not contracted her mind i really believe if she had only a shilling in the world she would be very likely to give away sixpence of it and nobody is afraid of her that is a great charm,1,1,0.9714713982105285
dear me but what shall you do how shall you employ yourself when you grow old,1,0,0.3766228432859945
they were now approaching the cottage and all idle topics were superseded emma was very compassionate and the distresses of the poor were as sure of relief from her personal attention and kindness her counsel and her patience as from her purse she understood their ways could allow for their ignorance and their temptations had no romantic expectations of extraordinary virtue from those for whom education had done so little entered into their troubles with ready sympathy and always gave her assistance with as much intelligence as good-will in the present instance it was sickness and poverty together which she came to visit and after remaining there as long as she could give comfort or advice she quitted the cottage with such an impression of the scene as made her say to harriet as they walked away,1,1,0.9821497222548822
very true said harriet poor creatures one can think of nothing else,1,1,0.797099305495388
they walked on the lane made a slight bend and when that bend was passed mr elton was immediately in sight and so near as to give emma time only to say farther,1,1,0.8623423272761441
they now walked on together quietly till within view of the vicarage pales when a sudden resolution of at least getting harriet into the house made her again find something very much amiss about her boot and fall behind to arrange it once more she then broke the lace off short and dexterously throwing it into a ditch was presently obliged to entreat them to stop and acknowledged her inability to put herself to rights so as to be able to walk home in tolerable comfort,1,1,0.8601276743724929
still however though every thing had not been accomplished by her ingenious device she could not but flatter herself that it had been the occasion of much present enjoyment to both and must be leading them forward to the great event,1,1,0.9620200216336711
mr elton must now be left to himself it was no longer in emma's power to superintend his happiness or quicken his measures the coming of her sister's family was so very near at hand that first in anticipation and then in reality it became henceforth her prime object of interest and during the ten days of their stay at hartfield it was not to be expected -- she did not herself expect -- that any thing beyond occasional fortuitous assistance could be afforded by her to the lovers they might advance rapidly if they would however they must advance somehow or other whether they would or no she hardly wished to have more leisure for them there are people who the more you do for them the less they will do for themselves,1,1,0.9656387360130272
mr and mrs john knightley from having been longer than usual absent from surry were exciting of course rather more than the usual interest till this year every long vacation since their marriage had been divided between hartfield and donwell abbey but all the holidays of this autumn had been given to sea-bathing for the children and it was therefore many months since they had been seen in a regular way by their surry connexions or seen at all by mr woodhouse who could not be induced to get so far as london even for poor isabella's sake and who consequently was now most nervously and apprehensively happy in forestalling this too short visit,1,1,0.9958314170309502
he thought much of the evils of the journey for her and not a little of the fatigues of his own horses and coachman who were to bring some of the party the last half of the way but his alarms were needless the sixteen miles being happily accomplished and mr and mrs john knightley their five children and a competent number of nursery-maids all reaching hartfield in safety the bustle and joy of such an arrival the many to be talked to welcomed encouraged and variously dispersed and disposed of produced a noise and confusion which his nerves could not have borne under any other cause nor have endured much longer even for this but the ways of hartfield and the feelings of her father were so respected by mrs john knightley that in spite of maternal solicitude for the immediate enjoyment of her little ones and for their having instantly all the liberty and attendance all the eating and drinking and sleeping and playing which they could possibly wish for without the smallest delay the children were never allowed to be long a disturbance to him either in themselves or in any restless attendance on them,1,1,0.9873836493530727
mrs john knightley was a pretty elegant little woman of gentle quiet manners and a disposition remarkably amiable and affectionate wrapt up in her family a devoted wife a doating mother and so tenderly attached to her father and sister that but for these higher ties a warmer love might have seemed impossible she could never see a fault in any of them she was not a woman of strong understanding or any quickness and with this resemblance of her father she inherited also much of his constitution was delicate in her own health over-careful of that of her children had many fears and many nerves and was as fond of her own mr wingfield in town as her father could be of mr perry they were alike too in a general benevolence of temper and a strong habit of regard for every old acquaintance,1,1,0.991853826470862
ah my dear said he poor miss taylor -- it is a grievous business,1,1,0.8663098037504215
mr john knightley here asked emma quietly whether there were any doubts of the air of randalls,1,1,0.9456575948134175
where is the young man said john knightley has he been here on this occasion -- or has he not,1,1,0.8257142125047423
my dear papa he is three-and-twenty you forget how time passes,1,1,0.6391449346675381
emma could not like what bordered on a reflection on mr weston and had half a mind to take it up but she struggled and let it pass she would keep the peace if possible and there was something honourable and valuable in the strong domestic habits the all-sufficiency of home to himself whence resulted her brother's disposition to look down on the common rate of social intercourse and those to whom it was important -- it had a high claim to forbearance,1,1,0.8605495333686083
what a comfort it is that we think alike about our nephews and nieces as to men and women our opinions are sometimes very different but with regard to these children i observe we never disagree,1,1,0.6231671574751739
i have still the advantage of you by sixteen years' experience and by not being a pretty young woman and a spoiled child come my dear emma let us be friends and say no more about it tell your aunt little emma that she ought to set you a better example than to be renewing old grievances and that if she were not wrong before she is now,1,1,0.9286378215330926
the evening was quiet and conversable as mr woodhouse declined cards entirely for the sake of comfortable talk with his dear isabella and the little party made two natural divisions on one side he and his daughter on the other the two mr knightleys their subjects totally distinct or very rarely mixing -- and emma only occasionally joining in one or the other,1,1,0.9656952895486051
mr wingfield most strenuously recommended it sir -- or we should not have gone he recommended it for all the children but particularly for the weakness in little bella's throat -- both sea air and bathing,1,1,0.7280223109267833
oh my dear sir her throat is so much better that i have hardly any uneasiness about it either bathing has been of the greatest service to her or else it is to be attributed to an excellent embrocation of mr wingfield's which we have been applying at times ever since august,1,1,0.9121812532788622
ah my dear it is not like hartfield you make the best of it -- but after you have been a week at hartfield you are all of you different creatures you do not look like the same now i cannot say that i think you are any of you looking well at present,1,1,0.7715989620778126
middling my dear i cannot compliment you i think mr john knightley very far from looking well,1,1,0.9392540050551516
i am sorry to find my love that my father does not think you looking well -- but i hope it is only from being a little fatigued i could have wished however as you know that you had seen mr wingfield before you left home,1,1,0.9140804545964321
ah said mr woodhouse shaking his head and fixing his eyes on her with tender concern -- the ejaculation in emma's ear expressed ah there is no end of the sad consequences of your going to south end it does not bear talking of and for a little while she hoped he would not talk of it and that a silent rumination might suffice to restore him to the relish of his own smooth gruel after an interval of some minutes however he began with,1,1,0.8503797922178
and moreover if you must go to the sea it had better not have been to south end south end is an unhealthy place perry was surprized to hear you had fixed upon south end,1,1,0.5459083837746682
ah my dear as perry says where health is at stake nothing else should be considered and if one is to travel there is not much to chuse between forty miles and an hundred -- better not move at all better stay in london altogether than travel forty miles to get into a worse air this is just what perry said it seemed to him a very ill-judged measure,1,1,0.8376559020906336
emma's attempts to stop her father had been vain and when he had reached such a point as this she could not wonder at her brother-in-law's breaking out,1,1,0.8637731993882262
true true cried mr knightley with most ready interposition -- very true that's a consideration indeed -- but john as to what i was telling you of my idea of moving the path to langham of turning it more to the right that it may not cut through the home meadows i cannot conceive any difficulty i should not attempt it if it were to be the means of inconvenience to the highbury people but if you call to mind exactly the present line of the path the only way of proving it however will be to turn to our maps i shall see you at the abbey to-morrow morning i hope and then we will look them over and you shall give me your opinion,1,1,0.8673443817673361
mr woodhouse was rather agitated by such harsh reflections on his friend perry to whom he had in fact though unconsciously been attributing many of his own feelings and expressions -- but the soothing attentions of his daughters gradually removed the present evil and the immediate alertness of one brother and better recollections of the other prevented any renewal of it,1,1,0.9673032372904918
there could hardly be a happier creature in the world than mrs john knightley in this short visit to hartfield going about every morning among her old acquaintance with her five children and talking over what she had done every evening with her father and sister she had nothing to wish otherwise but that the days did not pass so swiftly it was a delightful visit -- perfect in being much too short,1,1,0.9915357156650696
harriet mr elton and mr knightley their own especial set were the only persons invited to meet them -- the hours were to be early as well as the numbers few mr woodhouse's habits and inclination being consulted in every thing,1,1,0.990985694415721
i never in my life saw a man more intent on being agreeable than mr elton it is downright labour to him where ladies are concerned with men he can be rational and unaffected but when he has ladies to please every feature works,1,1,0.8921176191531225
mr elton's manners are not perfect replied emma but where there is a wish to please one ought to overlook and one does overlook a great deal where a man does his best with only moderate powers he will have the advantage over negligent superiority there is such perfect good-temper and good-will in mr elton as one cannot but value,1,1,0.943795980929264
yes said mr john knightley presently with some slyness he seems to have a great deal of good-will towards you,1,1,0.9178190148515134
such an imagination has crossed me i own emma and if it never occurred to you before you may as well take it into consideration now,1,1,0.852571091031551
emma soon saw that her companion was not in the happiest humour the preparing and the going abroad in such weather with the sacrifice of his children after dinner were evils were disagreeables at least which mr john knightley did not by any means like he anticipated nothing in the visit that could be at all worth the purchase and the whole of their drive to the vicarage was spent by him in expressing his discontent,1,1,0.982445076324472
emma did not find herself equal to give the pleased assent which no doubt he was in the habit of receiving to emulate the very true my love which must have been usually administered by his travelling companion but she had resolution enough to refrain from making any answer at all she could not be complying she dreaded being quarrelsome her heroism reached only to silence she allowed him to talk and arranged the glasses and wrapped herself up without opening her lips,1,1,0.9468519890927093
he has been used to her in these complaints and i hope to-morrow morning will bring us both a more comfortable report but it is impossible not to feel uneasiness such a sad loss to our party to-day,1,1,0.9235992324995317
