text,label,prediction,prediction_proba
her situation was altogether the subject of hours of gratitude to mrs weston and of moments only of regret and her satisfaction -- her more than satisfaction -- her cheerful enjoyment was so just and so apparent that emma well as she knew her father was sometimes taken by surprize at his being still able to pity poor miss taylor ' when they left her at randalls in the centre of every domestic comfort or saw her go away in the evening attended by her pleasant husband to a carriage of her own but never did she go without mr woodhouse's giving a gentle sigh and saying ah poor miss taylor she would be very glad to stay,1,1,0.999354897119943
there was no recovering miss taylor -- nor much likelihood of ceasing to pity her but a few weeks brought some alleviation to mr woodhouse the compliments of his neighbours were over he was no longer teased by being wished joy of so sorrowful an event and the wedding-cake which had been a great distress to him was all eat up his own stomach could bear nothing rich and he could never believe other people to be different from himself what was unwholesome to him he regarded as unfit for any body and he had therefore earnestly tried to dissuade them from having any wedding-cake at all and when that proved vain as earnestly tried to prevent any body's eating it he had been at the pains of consulting mr perry the apothecary on the subject mr perry was an intelligent gentlemanlike man whose frequent visits were one of the comforts of mr woodhouse's life and upon being applied to he could not but acknowledge though it seemed rather against the bias of inclination that wedding-cake might certainly disagree with many -- perhaps with most people unless taken moderately with such an opinion in confirmation of his own mr woodhouse hoped to influence every visitor of the newly married pair but still the cake was eaten and there was no rest for his benevolent nerves till it was all gone,1,1,0.9944247559598345
there was a strange rumour in highbury of all the little perrys being seen with a slice of mrs weston's wedding-cake in their hands but mr woodhouse would never believe it,1,1,0.9493397876824108
mrs bates the widow of a former vicar of highbury was a very old lady almost past every thing but tea and quadrille she lived with her single daughter in a very small way and was considered with all the regard and respect which a harmless old lady under such untoward circumstances can excite her daughter enjoyed a most uncommon degree of popularity for a woman neither young handsome rich nor married miss bates stood in the very worst predicament in the world for having much of the public favour and she had no intellectual superiority to make atonement to herself or frighten those who might hate her into outward respect she had never boasted either beauty or cleverness her youth had passed without distinction and her middle of life was devoted to the care of a failing mother and the endeavour to make a small income go as far as possible and yet she was a happy woman and a woman whom no one named without good-will it was her own universal good-will and contented temper which worked such wonders she loved every body was interested in every body's happiness quicksighted to every body's merits thought herself a most fortunate creature and surrounded with blessings in such an excellent mother and so many good neighbours and friends and a home that wanted for nothing the simplicity and cheerfulness of her nature her contented and grateful spirit were a recommendation to every body and a mine of felicity to herself she was a great talker upon little matters which exactly suited mr woodhouse full of trivial communications and harmless gossip,1,1,0.9934811559688634
mrs goddard was the mistress of a school -- not of a seminary or an establishment or any thing which professed in long sentences of refined nonsense to combine liberal acquirements with elegant morality upon new principles and new systems -- and where young ladies for enormous pay might be screwed out of health and into vanity -- but a real honest old-fashioned boarding-school where a reasonable quantity of accomplishments were sold at a reasonable price and where girls might be sent to be out of the way and scramble themselves into a little education without any danger of coming back prodigies mrs goddard's school was in high repute -- and very deservedly for highbury was reckoned a particularly healthy spot she had an ample house and garden gave the children plenty of wholesome food let them run about a great deal in the summer and in winter dressed their chilblains with her own hands it was no wonder that a train of twenty young couple now walked after her to church she was a plain motherly kind of woman who had worked hard in her youth and now thought herself entitled to the occasional holiday of a tea-visit and having formerly owed much to mr woodhouse's kindness felt his particular claim on her to leave her neat parlour hung round with fancy-work whenever she could and win or lose a few sixpences by his fireside,1,1,0.9200447137024917
these were the ladies whom emma found herself very frequently able to collect and happy was she for her father's sake in the power though as far as she was herself concerned it was no remedy for the absence of mrs weston she was delighted to see her father look comfortable and very much pleased with herself for contriving things so well but the quiet prosings of three such women made her feel that every evening so spent was indeed one of the long evenings she had fearfully anticipated,1,1,0.9923163747272137
she was not struck by any thing remarkably clever in miss smith's conversation but she found her altogether very engaging -- not inconveniently shy not unwilling to talk -- and yet so far from pushing shewing so proper and becoming a deference seeming so pleasantly grateful for being admitted to hartfield and so artlessly impressed by the appearance of every thing in so superior a style to what she had been used to that she must have good sense and deserve encouragement encouragement should be given those soft blue eyes and all those natural graces should not be wasted on the inferior society of highbury and its connexions the acquaintance she had already formed were unworthy of her the friends from whom she had just parted though very good sort of people must be doing her harm they were a family of the name of martin whom emma well knew by character as renting a large farm of mr knightley and residing in the parish of donwell -- very creditably she believed -- she knew mr knightley thought highly of them -- but they must be coarse and unpolished and very unfit to be the intimates of a girl who wanted only a little more knowledge and elegance to be quite perfect she would notice her she would improve her she would detach her from her bad acquaintance and introduce her into good society she would form her opinions and her manners it would be an interesting and certainly a very kind undertaking highly becoming her own situation in life her leisure and powers,1,1,0.9989813321690342
she was so busy in admiring those soft blue eyes in talking and listening and forming all these schemes in the in-betweens that the evening flew away at a very unusual rate and the supper-table which always closed such parties and for which she had been used to sit and watch the due time was all set out and ready and moved forwards to the fire before she was aware with an alacrity beyond the common impulse of a spirit which yet was never indifferent to the credit of doing every thing well and attentively with the real good-will of a mind delighted with its own ideas did she then do all the honours of the meal and help and recommend the minced chicken and scalloped oysters with an urgency which she knew would be acceptable to the early hours and civil scruples of their guests,1,1,0.8547390482368353
mrs bates let me propose your venturing on one of these eggs an egg boiled very soft is not unwholesome serle understands boiling an egg better than any body i would not recommend an egg boiled by any body else but you need not be afraid they are very small you see -- one of our small eggs will not hurt you miss bates let emma help you to a little bit of tart -- a very little bit ours are all apple-tarts you need not be afraid of unwholesome preserves here i do not advise the custard mrs goddard what say you to half a glass of wine a small half-glass put into a tumbler of water i do not think it could disagree with you,1,1,0.5351880542591017
mr martin i suppose is not a man of information beyond the line of his own business he does not read,1,1,0.811783646259152
oh not handsome -- not at all handsome i thought him very plain at first but i do not think him so plain now one does not you know after a time but did you never see him he is in highbury every now and then and he is sure to ride through every week in his way to kingston he has passed you very often,1,1,0.8389945763390249
i wish you may not get into a scrape harriet whenever he does marry -- i mean as to being acquainted with his wife -- for though his sisters from a superior education are not to be altogether objected to it does not follow that he might marry any body at all fit for you to notice the misfortune of your birth ought to make you particularly careful as to your associates there can be no doubt of your being a gentleman's daughter and you must support your claim to that station by every thing within your own power or there will be plenty of people who would take pleasure in degrading you,1,1,0.9217707440317775
only think of our happening to meet him -- how very odd it was quite a chance he said that he had not gone round by randalls he did not think we ever walked this road he thought we walked towards randalls most days he has not been able to get the romance of the forest yet he was so busy the last time he was at kingston that he quite forgot it but he goes again to-morrow so very odd we should happen to meet well miss woodhouse is he like what you expected what do you think of him do you think him so very plain,1,1,0.8070121440497584
i think harriet since your acquaintance with us you have been repeatedly in the company of some such very real gentlemen that you must yourself be struck with the difference in mr martin at hartfield you have had very good specimens of well educated well bred men i should be surprized if after seeing them you could be in company with mr martin again without perceiving him to be a very inferior creature -- and rather wondering at yourself for having ever thought him at all agreeable before do not you begin to feel that now were not you struck i am sure you must have been struck by his awkward look and abrupt manner and the uncouthness of a voice which i heard to be wholly unmodulated as i stood here,1,1,0.9761122446401039
how much his business engrosses him already is very plain from the circumstance of his forgetting to inquire for the book you recommended he was a great deal too full of the market to think of any thing else -- which is just as it should be for a thriving man what has he to do with books and i have no doubt that he will thrive and be a very rich man in time -- and his being illiterate and coarse need not disturb us,1,1,0.7378096047043499
she then repeated some warm personal praise which she had drawn from mr elton and now did full justice to and harriet blushed and smiled and said she had always thought mr elton very agreeable,1,1,0.9847288316704443
mr elton was the very person fixed on by emma for driving the young farmer out of harriet's head she thought it would be an excellent match and only too palpably desirable natural and probable for her to have much merit in planning it she feared it was what every body else must think of and predict it was not likely however that any body should have equalled her in the date of the plan as it had entered her brain during the very first evening of harriet's coming to hartfield the longer she considered it the greater was her sense of its expediency mr elton's situation was most suitable quite the gentleman himself and without low connexions at the same time not of any family that could fairly object to the doubtful birth of harriet he had a comfortable home for her and emma imagined a very sufficient income for though the vicarage of highbury was not large he was known to have some independent property and she thought very highly of him as a good-humoured well-meaning respectable young man without any deficiency of useful understanding or knowledge of the world,1,1,0.9990021906046525
why to own the truth i am afraid you are rather thrown away and that with every disposition to bear there will be nothing to be borne we will not despair however weston may grow cross from the wantonness of comfort or his son may plague him,1,1,0.7199960144503486
i either depend more upon emma's good sense than you do or am more anxious for her present comfort for i cannot lament the acquaintance how well she looked last night,1,1,0.9495868649607635
i do not know what i could imagine but i confess that i have seldom seen a face or figure more pleasing to me than hers but i am a partial old friend,1,1,0.6522395854035823
i have no doubt of it and it was spoken with a sort of sighing animation which had a vast deal of the lover she was not less pleased another day with the manner in which he seconded a sudden wish of hers to have harriet's picture,1,1,0.8526172513138113
what an exquisite possession a good picture of her would be i would give any money for it i almost long to attempt her likeness myself you do not know it i dare say but two or three years ago i had a great passion for taking likenesses and attempted several of my friends and was thought to have a tolerable eye in general but from one cause or another i gave it up in disgust but really i could almost venture if harriet would sit to me it would be such a delight to have her picture,1,1,0.9228600471482256
yes good man -- thought emma -- but what has all that to do with taking likenesses you know nothing of drawing don't pretend to be in raptures about mine keep your raptures for harriet's face well if you give me such kind encouragement mr elton i believe i shall try what i can do harriet's features are very delicate which makes a likeness difficult and yet there is a peculiarity in the shape of the eye and the lines about the mouth which one ought to catch,1,1,0.8042785667219835
you have made her too tall emma said mr knightley,1,1,0.9577131899460186
oh no certainly not too tall not in the least too tall consider she is sitting down -- which naturally presents a different -- which in short gives exactly the idea -- and the proportions must be preserved you know proportions fore-shortening -- oh no it gives one exactly the idea of such a height as miss smith's exactly so indeed,1,1,0.7466718342615484
it is very pretty said mr woodhouse so prettily done just as your drawings always are my dear i do not know any body who draws so well as you do the only thing i do not thoroughly like is that she seems to be sitting out of doors with only a little shawl over her shoulders -- and it makes one think she must catch cold,1,1,0.8049836439050093
this man is almost too gallant to be in love thought emma i should say so but that i suppose there may be a hundred different ways of being in love he is an excellent young man and will suit harriet exactly it will be an exactly so ' as he says himself but he does sigh and languish and study for compliments rather more than i could endure as a principal i come in for a pretty good share as a second but it is his gratitude on harriet's account,1,1,0.9544570689704148
the very day of mr elton's going to london produced a fresh occasion for emma's services towards her friend harriet had been at hartfield as usual soon after breakfast and after a time had gone home to return again to dinner she returned and sooner than had been talked of and with an agitated hurried look announcing something extraordinary to have happened which she was longing to tell half a minute brought it all out she had heard as soon as she got back to mrs goddard's that mr martin had been there an hour before and finding she was not at home nor particularly expected had left a little parcel for her from one of his sisters and gone away and on opening this parcel she had actually found besides the two songs which she had lent elizabeth to copy a letter to herself and this letter was from him from mr martin and contained a direct proposal of marriage who could have thought it she was so surprized she did not know what to do yes quite a proposal of marriage and a very good letter at least she thought so and he wrote as if he really loved her very much -- but she did not know -- and so she was come as fast as she could to ask miss woodhouse what she should do -- emma was half-ashamed of her friend for seeming so pleased and so doubtful,1,1,0.9974193475648229
what shall you do in what respect do you mean with regard to this letter,1,1,0.591846101425587
no i do not that is i do not mean -- what shall i do what would you advise me to do pray dear miss woodhouse tell me what i ought to do,1,1,0.7308347085702372
emma assured her there would be no difficulty in the answer and advised its being written directly which was agreed to in the hope of her assistance and though emma continued to protest against any assistance being wanted it was in fact given in the formation of every sentence the looking over his letter again in replying to it had such a softening tendency that it was particularly necessary to brace her up with a few decisive expressions and she was so very much concerned at the idea of making him unhappy and thought so much of what his mother and sisters would think and say and was so anxious that they should not fancy her ungrateful that emma believed if the young man had come in her way at that moment he would have been accepted after all,1,1,0.9916737957440842
let us think of those among our absent friends who are more cheerfully employed cried emma at this moment perhaps mr elton is shewing your picture to his mother and sisters telling how much more beautiful is the original and after being asked for it five or six times allowing them to hear your name your own dear name,1,1,0.8142397053127877
harriet slept at hartfield that night for some weeks past she had been spending more than half her time there and gradually getting to have a bed-room appropriated to herself and emma judged it best in every respect safest and kindest to keep her with them as much as possible just at present she was obliged to go the next morning for an hour or two to mrs goddard's but it was then to be settled that she should return to hartfield to make a regular visit of some days,1,1,0.9917602420563103
while she was gone mr knightley called and sat some time with mr woodhouse and emma till mr woodhouse who had previously made up his mind to walk out was persuaded by his daughter not to defer it and was induced by the entreaties of both though against the scruples of his own civility to leave mr knightley for that purpose mr knightley who had nothing of ceremony about him was offering by his short decided answers an amusing contrast to the protracted apologies and civil hesitations of the other,1,1,0.9892395987360225
pray mr knightley said emma who had been smiling to herself through a great part of this speech how do you know that mr martin did not speak yesterday,1,1,0.9649695062564277
not harriet's equal exclaimed mr knightley loudly and warmly and with calmer asperity added a few moments afterwards no he is not her equal indeed for he is as much her superior in sense as in situation emma your infatuation about that girl blinds you what are harriet smith's claims either of birth nature or education to any connexion higher than robert martin she is the natural daughter of nobody knows whom with probably no settled provision at all and certainly no respectable relations she is known only as parlour-boarder at a common school she is not a sensible girl nor a girl of any information she has been taught nothing useful and is too young and too simple to have acquired any thing herself at her age she can have no experience and with her little wit is not very likely ever to have any that can avail her she is pretty and she is good tempered and that is all my only scruple in advising the match was on his account as being beneath his deserts and a bad connexion for him i felt that as to fortune in all probability he might do much better and that as to a rational companion or useful helpmate he could not do worse but i could not reason so to a man in love and was willing to trust to there being no harm in her to her having that sort of disposition which in good hands like his might be easily led aright and turn out very well the advantage of the match i felt to be all on her side and had not the smallest doubt nor have i now that there would be a general cry-out upon her extreme good luck even your satisfaction i made sure of it crossed my mind immediately that you would not regret your friend's leaving highbury for the sake of her being settled so well i remember saying to myself even emma with all her partiality for harriet will think this a good match ',1,1,0.997673338142883
i cannot help wondering at your knowing so little of emma as to say any such thing what think a farmer and with all his sense and all his merit mr martin is nothing more a good match for my intimate friend not regret her leaving highbury for the sake of marrying a man whom i could never admit as an acquaintance of my own i wonder you should think it possible for me to have such feelings i assure you mine are very different i must think your statement by no means fair you are not just to harriet's claims they would be estimated very differently by others as well as myself mr martin may be the richest of the two but he is undoubtedly her inferior as to rank in society -- the sphere in which she moves is much above his -- it would be a degradation,1,1,0.9933686183759284
whoever might be her parents said mr knightley whoever may have had the charge of her it does not appear to have been any part of their plan to introduce her into what you would call good society after receiving a very indifferent education she is left in mrs goddard's hands to shift as she can -- to move in short in mrs goddard's line to have mrs goddard's acquaintance her friends evidently thought this good enough for her and it was good enough she desired nothing better herself till you chose to turn her into a friend her mind had no distaste for her own set nor any ambition beyond it she was as happy as possible with the martins in the summer she had no sense of superiority then if she has it now you have given it you have been no friend to harriet smith emma robert martin would never have proceeded so far if he had not felt persuaded of her not being disinclined to him i know him well he has too much real feeling to address any woman on the haphazard of selfish passion and as to conceit he is the farthest from it of any man i know depend upon it he had encouragement,1,1,0.9962356233295914
it was most convenient to emma not to make a direct reply to this assertion she chose rather to take up her own line of the subject again,1,1,0.905942802816199
he had frightened her a little about mr elton but when she considered that mr knightley could not have observed him as she had done neither with the interest nor she must be allowed to tell herself in spite of mr knightley's pretensions with the skill of such an observer on such a question as herself that he had spoken it hastily and in anger she was able to believe that he had rather said what he wished resentfully to be true than what he knew any thing about he certainly might have heard mr elton speak with more unreserve than she had ever done and mr elton might not be of an imprudent inconsiderate disposition as to money matters he might naturally be rather attentive than otherwise to them but then mr knightley did not make due allowance for the influence of a strong passion at war with all interested motives mr knightley saw no such passion and of course thought nothing of its effects but she saw too much of it to feel a doubt of its overcoming any hesitations that a reasonable prudence might originally suggest and more than a reasonable becoming degree of prudence she was very sure did not belong to mr elton,1,1,0.9948965407649352
harriet's cheerful look and manner established hers she came back not to think of mr martin but to talk of mr elton miss nash had been telling her something which she repeated immediately with great delight mr perry had been to mrs goddard's to attend a sick child and miss nash had seen him and he had told miss nash that as he was coming back yesterday from clayton park he had met mr elton and found to his great surprize that mr elton was actually on his road to london and not meaning to return till the morrow though it was the whist-club night which he had been never known to miss before and mr perry had remonstrated with him about it and told him how shabby it was in him their best player to absent himself and tried very much to persuade him to put off his journey only one day but it would not do mr elton had been determined to go on and had said in a very particular way indeed that he was going on business which he would not put off for any inducement in the world and something about a very enviable commission and being the bearer of something exceedingly precious mr perry could not quite understand him but he was very sure there must be a lady in the case and he told him so and mr elton only looked very conscious and smiling and rode off in great spirits miss nash had told her all this and had talked a great deal more about mr elton and said looking so very significantly at her that she did not pretend to understand what his business might be but she only knew that any woman whom mr elton could prefer she should think the luckiest woman in the world for beyond a doubt mr elton had not his equal for beauty or agreeableness,1,1,0.9974946041067941
the picture elegantly framed came safely to hand soon after mr elton's return and being hung over the mantelpiece of the common sitting-room he got up to look at it and sighed out his half sentences of admiration just as he ought and as for harriet's feelings they were visibly forming themselves into as strong and steady an attachment as her youth and sort of mind admitted emma was soon perfectly satisfied of mr martin's being no otherwise remembered than as he furnished a contrast with mr elton of the utmost advantage to the latter,1,1,0.9811315390246222
mr woodhouse was almost as much interested in the business as the girls and tried very often to recollect something worth their putting in so many clever riddles as there used to be when he was young -- he wondered he could not remember them but he hoped he should in time and it always ended in kitty a fair but frozen maid,1,1,0.9365274788998122
the speech was more to emma than to harriet which emma could understand there was deep consciousness about him and he found it easier to meet her eye than her friend's he was gone the next moment -- after another moment's pause,1,1,0.9290641559066418
what can it be miss woodhouse -- what can it be i have not an idea -- i cannot guess it in the least what can it possibly be do try to find it out miss woodhouse do help me i never saw any thing so hard is it kingdom i wonder who the friend was -- and who could be the young lady do you think it is a good one can it be woman,1,1,0.8866602991085982
mermaids and sharks nonsense my dear harriet what are you thinking of where would be the use of his bringing us a charade made by a friend upon a mermaid or a shark give me the paper and listen,1,1,0.7441582740684684
my first displays the wealth and pomp of kings lords of the earth their luxury and ease,1,0,0.17002831533403892
but ah united courtship you know what reverse we have man's boasted power and freedom all are flown lord of the earth and sea he bends a slave and woman lovely woman reigns alone,1,0,0.25598821651248066
the course of true love never did run smooth --,1,0,0.2591001894950557
a hartfield edition of shakespeare would have a long note on that passage,1,0,0.47890578503731857
i thought he meant to try his skill by his manner of declining it yesterday,1,1,0.6267133730539974
emma could not have desired a more spirited rejection of mr martin's prose,1,1,0.9377462325528524
i shall never let that book go out of my own hands said she,1,0,0.21505806490396306
i do not know my dear i am sure i was very much surprized when i first heard she was going to be married,1,1,0.9384588764900653
but i do not see why poor isabella should be obliged to go back so soon though he does i think emma i shall try and persuade her to stay longer with us she and the children might stay very well,1,1,0.9530001508240973
ah papa -- that is what you never have been able to accomplish and i do not think you ever will isabella cannot bear to stay behind her husband,1,1,0.9185354784181717
i dare say they are sir i am sure i do not know who is not,1,1,0.6050919151309686
later in the morning and just as the girls were going to separate in preparation for the regular four o'clock dinner the hero of this inimitable charade walked in again harriet turned away but emma could receive him with the usual smile and her quick eye soon discerned in his the consciousness of having made a push -- of having thrown a die and she imagined he was come to see how it might turn up his ostensible reason however was to ask whether mr woodhouse's party could be made up in the evening without him or whether he should be in the smallest degree necessary at hartfield if he were every thing else must give way but otherwise his friend cole had been saying so much about his dining with him -- had made such a point of it that he had promised him conditionally to come,1,1,0.9844605578744144
mr elton certainly did not very well know what to say he looked rather doubtingly -- rather confused said something about honour -- glanced at emma and at harriet and then seeing the book open on the table took it up and examined it very attentively with the view of passing off an awkward moment emma smilingly said,1,1,0.8705208402412782
my being charming harriet is not quite enough to induce me to marry i must find other people charming -- one other person at least and i am not only not going to be married at present but have very little intention of ever marrying at all,1,1,0.9697623526713773
i must see somebody very superior to any one i have seen yet to be tempted mr elton you know recollecting herself is out of the question and i do not wish to see any such person i would rather not be tempted i cannot really change for the better if i were to marry i must expect to repent it,1,1,0.9490693044447026
but still you will be an old maid and that's so dreadful,1,0,0.46545895085168326
if i know myself harriet mine is an active busy mind with a great many independent resources and i do not perceive why i should be more in want of employment at forty or fifty than one-and-twenty woman's usual occupations of hand and mind will be as open to me then as they are now or with no important variation if i draw less i shall read more if i give up music i shall take to carpet-work and as for objects of interest objects for the affections which is in truth the great point of inferiority the want of which is really the great evil to be avoided in not marrying i shall be very well off with all the children of a sister i love so much to care about there will be enough of them in all probability to supply every sort of sensation that declining life can need there will be enough for every hope and every fear and though my attachment to none can equal that of a parent it suits my ideas of comfort better than what is warmer and blinder my nephews and nieces -- i shall often have a niece with me,1,1,0.9305259000314096
anxious to separate herself from them as far as she could she soon afterwards took possession of a narrow footpath a little raised on one side of the lane leaving them together in the main road but she had not been there two minutes when she found that harriet's habits of dependence and imitation were bringing her up too and that in short they would both be soon after her this would not do she immediately stopped under pretence of having some alteration to make in the lacing of her half-boot and stooping down in complete occupation of the footpath begged them to have the goodness to walk on and she would follow in half a minute they did as they were desired and by the time she judged it reasonable to have done with her boot she had the comfort of farther delay in her power being overtaken by a child from the cottage setting out according to orders with her pitcher to fetch broth from hartfield to walk by the side of this child and talk to and question her was the most natural thing in the world or would have been the most natural had she been acting just then without design and by this means the others were still able to keep ahead without any obligation of waiting for her she gained on them however involuntarily the child's pace was quick and theirs rather slow and she was the more concerned at it from their being evidently in a conversation which interested them mr elton was speaking with animation harriet listening with a very pleased attention and emma having sent the child on was beginning to think how she might draw back a little more when they both looked around and she was obliged to join them,1,1,0.9840528733807252
part of my lace is gone said she and i do not know how i am to contrive i really am a most troublesome companion to you both but i hope i am not often so ill-equipped mr elton i must beg leave to stop at your house and ask your housekeeper for a bit of ribband or string or any thing just to keep my boot on,1,1,0.7751043354834253
he was not a great favourite with his fair sister-in-law nothing wrong in him escaped her she was quick in feeling the little injuries to isabella which isabella never felt herself perhaps she might have passed over more had his manners been flattering to isabella's sister but they were only those of a calmly kind brother and friend without praise and without blindness but hardly any degree of personal compliment could have made her regardless of that greatest fault of all in her eyes which he sometimes fell into the want of respectful forbearance towards her father there he had not always the patience that could have been wished mr woodhouse's peculiarities and fidgetiness were sometimes provoking him to a rational remonstrance or sharp retort equally ill-bestowed it did not often happen for mr john knightley had really a great regard for his father-in-law and generally a strong sense of what was due to him but it was too often for emma's charity especially as there was all the pain of apprehension frequently to be endured though the offence came not the beginning however of every visit displayed none but the properest feelings and this being of necessity so short might be hoped to pass away in unsullied cordiality they had not been long seated and composed when mr woodhouse with a melancholy shake of the head and a sigh called his daughter's attention to the sad change at hartfield since she had been there last,1,1,0.9982672709710536
oh no -- none in the least i never saw mrs weston better in my life -- never looking so well papa is only speaking his own regret,1,1,0.9446157425459569
why to be sure said mr woodhouse -- yes certainly -- i cannot deny that mrs weston poor mrs weston does come and see us pretty often -- but then -- she is always obliged to go away again,1,1,0.9893729610337607
but you should tell them of the letter my dear said her father he wrote a letter to poor mrs weston to congratulate her and a very proper handsome letter it was she shewed it to me i thought it very well done of him indeed whether it was his own idea you know one cannot tell he is but young and his uncle perhaps --,1,1,0.97710463008018
if you were as much guided by nature in your estimate of men and women and as little under the power of fancy and whim in your dealings with them as you are where these children are concerned we might always think alike,1,0,0.44594579948860974
yes said he smiling -- and reason good i was sixteen years old when you were born,1,0,0.4755954186678836
but still not near enough to give me a chance of being right if we think differently,1,1,0.6800271576783585
the brothers talked of their own concerns and pursuits but principally of those of the elder whose temper was by much the most communicative and who was always the greater talker as a magistrate he had generally some point of law to consult john about or at least some curious anecdote to give and as a farmer as keeping in hand the home-farm at donwell he had to tell what every field was to bear next year and to give all such local information as could not fail of being interesting to a brother whose home it had equally been the longest part of his life and whose attachments were strong the plan of a drain the change of a fence the felling of a tree and the destination of every acre for wheat turnips or spring corn was entered into with as much equality of interest by john as his cooler manners rendered possible and if his willing brother ever left him any thing to inquire about his inquiries even approached a tone of eagerness,1,1,0.897102811137452
emma could not suppose any such thing knowing as she did that both the mr knightleys were as unpersuadable on that article as herself -- and two basins only were ordered after a little more discourse in praise of gruel with some wondering at its not being taken every evening by every body he proceeded to say with an air of grave reflection,1,1,0.9493292466579306
ah my dear but perry had many doubts about the sea doing her any good and as to myself i have been long perfectly convinced though perhaps i never told you so before that the sea is very rarely of use to any body i am sure it almost killed me once,1,1,0.8419878110923378
it is not very likely my dear that bathing should have been of use to her -- and if i had known you were wanting an embrocation i would have spoken to --,1,1,0.9132347822515019
and she talked in this way so long and successfully that when forced to give her attention again to her father and sister she had nothing worse to hear than isabella's kind inquiry after jane fairfax and jane fairfax though no great favourite with her in general she was at that moment very happy to assist in praising,1,1,0.9946543998705887
that sweet amiable jane fairfax said mrs john knightley -- it is so long since i have seen her except now and then for a moment accidentally in town what happiness it must be to her good old grandmother and excellent aunt when she comes to visit them i always regret excessively on dear emma's account that she cannot be more at highbury but now their daughter is married i suppose colonel and mrs campbell will not be able to part with her at all she would be such a delightful companion for emma,1,1,0.9993675544824852
this topic was discussed very happily and others succeeded of similar moment and passed away with similar harmony but the evening did not close without a little return of agitation the gruel came and supplied a great deal to be said -- much praise and many comments -- undoubting decision of its wholesomeness for every constitution and pretty severe philippics upon the many houses where it was never met with tolerable -- but unfortunately among the failures which the daughter had to instance the most recent and therefore most prominent was in her own cook at south end a young woman hired for the time who never had been able to understand what she meant by a basin of nice smooth gruel thin but not too thin often as she had wished for and ordered it she had never been able to get any thing tolerable here was a dangerous opening,1,1,0.9451749947178556
