text,label,prediction,prediction_proba
they met mr martin the very next day as they were walking on the donwell road he was on foot and after looking very respectfully at her looked with most unfeigned satisfaction at her companion emma was not sorry to have such an opportunity of survey and walking a few yards forward while they talked together soon made her quick eye sufficiently acquainted with mr robert martin his appearance was very neat and he looked like a sensible young man but his person had no other advantage and when he came to be contrasted with gentlemen she thought he must lose all the ground he had gained in harriet's inclination harriet was not insensible of manner she had voluntarily noticed her father's gentleness with admiration as well as wonder mr martin looked as if he did not know what manner was,1,1,0.989679149457306
he is very plain undoubtedly -- remarkably plain -- but that is nothing compared with his entire want of gentility i had no right to expect much and i did not expect much but i had no idea that he could be so very clownish so totally without air i had imagined him i confess a degree or two nearer gentility,1,1,0.8963387659925062
to be sure said harriet in a mortified voice he is not so genteel as real gentlemen,1,1,0.7605681795701683
certainly he is not like mr knightley he has not such a fine air and way of walking as mr knightley i see the difference plain enough but mr knightley is so very fine a man,1,1,0.9346184249397411
i do not know what your opinion may be mrs weston said mr knightley of this great intimacy between emma and harriet smith but i think it a bad thing,1,1,0.9984749684023775
emma has been meaning to read more ever since she was twelve years old i have seen a great many lists of her drawing-up at various times of books that she meant to read regularly through -- and very good lists they were -- very well chosen and very neatly arranged -- sometimes alphabetically and sometimes by some other rule the list she drew up when only fourteen -- i remember thinking it did her judgment so much credit that i preserved it some time and i dare say she may have made out a very good list now but i have done with expecting any course of steady reading from emma she will never submit to any thing requiring industry and patience and a subjection of the fancy to the understanding where miss taylor failed to stimulate i may safely affirm that harriet smith will do nothing -- you never could persuade her to read half so much as you wished -- you know you could not,1,1,0.9755975348737829
i have not a fault to find with her person he replied i think her all you describe i love to look at her and i will add this praise that i do not think her personally vain considering how very handsome she is she appears to be little occupied with it her vanity lies another way mrs weston i am not to be talked out of my dislike of harriet smith or my dread of its doing them both harm,1,1,0.9878527170378419
and i mr knightley am equally stout in my confidence of its not doing them any harm with all dear emma's little faults she is an excellent creature where shall we see a better daughter or a kinder sister or a truer friend no no she has qualities which may be trusted she will never lead any one really wrong she will make no lasting blunder where emma errs once she is in the right a hundred times,1,1,0.946245708184193
very well i will not plague you any more emma shall be an angel and i will keep my spleen to myself till christmas brings john and isabella john loves emma with a reasonable and therefore not a blind affection and isabella always thinks as he does except when he is not quite frightened enough about the children i am sure of having their opinions with me,1,1,0.9709600932336939
you have given miss smith all that she required said he you have made her graceful and easy she was a beautiful creature when she came to you but in my opinion the attractions you have added are infinitely superior to what she received from nature,1,1,0.9635101394189135
i am glad you think i have been useful to her but harriet only wanted drawing out and receiving a few very few hints she had all the natural grace of sweetness of temper and artlessness in herself i have done very little,1,1,0.9508547939947936
if it were admissible to contradict a lady said the gallant mr elton --,1,1,0.8422179384169041
did you ever have your likeness taken harriet said she did you ever sit for your picture,1,1,0.8212669008879242
let me entreat you cried mr elton it would indeed be a delight let me entreat you miss woodhouse to exercise so charming a talent in favour of your friend i know what your drawings are how could you suppose me ignorant is not this room rich in specimens of your landscapes and flowers and has not mrs weston some inimitable figure-pieces in her drawing-room at randalls,1,1,0.9547367197737552
there was merit in every drawing -- in the least finished perhaps the most her style was spirited but had there been much less or had there been ten times more the delight and admiration of her two companions would have been the same they were both in ecstasies a likeness pleases every body and miss woodhouse's performances must be capital,1,1,0.9509734636954355
no great variety of faces for you said emma i had only my own family to study from there is my father -- another of my father -- but the idea of sitting for his picture made him so nervous that i could only take him by stealth neither of them very like therefore mrs weston again and again and again you see dear mrs weston always my kindest friend on every occasion she would sit whenever i asked her there is my sister and really quite her own little elegant figure -- and the face not unlike i should have made a good likeness of her if she would have sat longer but she was in such a hurry to have me draw her four children that she would not be quiet then here come all my attempts at three of those four children -- there they are henry and john and bella from one end of the sheet to the other and any one of them might do for any one of the rest she was so eager to have them drawn that i could not refuse but there is no making children of three or four years old stand still you know nor can it be very easy to take any likeness of them beyond the air and complexion unless they are coarser featured than any of mama's children ever were here is my sketch of the fourth who was a baby i took him as he was sleeping on the sofa and it is as strong a likeness of his cockade as you would wish to see he had nestled down his head most conveniently that's very like i am rather proud of little george the corner of the sofa is very good then here is my last -- unclosing a pretty sketch of a gentleman in small size whole-length -- my last and my best -- my brother mr john knightley -- this did not want much of being finished when i put it away in a pet and vowed i would never take another likeness i could not help being provoked for after all my pains and when i had really made a very good likeness of it -- mrs weston and i were quite agreed in thinking it very like -- only too handsome -- too flattering -- but that was a fault on the right side -- after all this came poor dear isabella's cold approbation of -- yes it was a little like -- but to be sure it did not do him justice we had had a great deal of trouble in persuading him to sit at all it was made a great favour of and altogether it was more than i could bear and so i never would finish it to have it apologised over as an unfavourable likeness to every morning visitor in brunswick square -- and as i said i did then forswear ever drawing any body again but for harriet's sake or rather for my own and as there are no husbands and wives in the case at present i will break my resolution now,1,1,0.9813883395474133
the sitting began and harriet smiling and blushing and afraid of not keeping her attitude and countenance presented a very sweet mixture of youthful expression to the steady eyes of the artist but there was no doing any thing with mr elton fidgeting behind her and watching every touch she gave him credit for stationing himself where he might gaze and gaze again without offence but was really obliged to put an end to it and request him to place himself elsewhere it then occurred to her to employ him in reading,1,1,0.8183789908080683
if he would be so good as to read to them it would be a kindness indeed it would amuse away the difficulties of her part and lessen the irksomeness of miss smith's,1,1,0.9627366857241483
mr elton was only too happy harriet listened and emma drew in peace she must allow him to be still frequently coming to look any thing less would certainly have been too little in a lover and he was ready at the smallest intermission of the pencil to jump up and see the progress and be charmed -- there was no being displeased with such an encourager for his admiration made him discern a likeness almost before it was possible she could not respect his eye but his love and his complaisance were unexceptionable,1,1,0.9754328365642909
do you think so replied he i cannot agree with you it appears to me a most perfect resemblance in every feature i never saw such a likeness in my life we must allow for the effect of shade you know,1,1,0.7207275693994843
but it is never safe to sit out of doors my dear,1,0,0.42825706995085827
will you read the letter cried harriet pray do i'd rather you would,1,1,0.840467762437446
you could not have visited me she cried looking aghast no to be sure you could not but i never thought of that before that would have been too dreadful -- what an escape -- dear miss woodhouse i would not give up the pleasure and honour of being intimate with you for any thing in the world,1,1,0.9567621236582045
dear affectionate creature -- you banished to abbey-mill farm -- you confined to the society of the illiterate and vulgar all your life i wonder how the young man could have the assurance to ask it he must have a pretty good opinion of himself,1,1,0.8843589275412599
this letter however was written and sealed and sent the business was finished and harriet safe she was rather low all the evening but emma could allow for her amiable regrets and sometimes relieved them by speaking of her own affection sometimes by bringing forward the idea of mr elton,1,1,0.9886882606577716
nor if you were could i ever bear to part with you my harriet you are a great deal too necessary at hartfield to be spared to abbey-mill,1,1,0.9640921646947443
and i am sure i should never want to go there for i am never happy but at hartfield,1,1,0.8694476798382719
harriet blushed and smiled and said something about wondering that people should like her so much the idea of mr elton was certainly cheering but still after a time she was tender-hearted again towards the rejected mr martin,1,1,0.9578207492254149
now he has got my letter said she softly i wonder what they are all doing -- whether his sisters know -- if he is unhappy they will be unhappy too i hope he will not mind it so very much,1,1,0.6974047187509732
harriet smiled again and her smiles grew stronger,1,1,0.7533420480369687
i would ask for the pleasure of your company mr knightley but i am a very slow walker and my pace would be tedious to you and besides you have another long walk before you to donwell abbey,1,1,0.8891576371145273
thank you sir thank you i am going this moment myself and i think the sooner you go the better i will fetch your greatcoat and open the garden door for you,1,0,0.35877279205866897
mr woodhouse at last was off but mr knightley instead of being immediately off likewise sat down again seemingly inclined for more chat he began speaking of harriet and speaking of her with more voluntary praise than emma had ever heard before,1,1,0.9843244898639626
almost every moment she has been gone longer already than she intended,1,1,0.8588889335984233
harriet may not consider every body tiresome that you would,1,1,0.8850504067665078
i have reason to think he replied that harriet smith will soon have an offer of marriage and from a most unexceptionable quarter -- robert martin is the man her visit to abbey-mill this summer seems to have done his business he is desperately in love and means to marry her,1,1,0.9874815564978017
you saw her answer -- you wrote her answer too emma this is your doing you persuaded her to refuse him,1,1,0.8654175207078395
a degradation to illegitimacy and ignorance to be married to a respectable intelligent gentleman-farmer,1,1,0.728545909104987
you are a very warm friend to mr martin but as i said before are unjust to harriet harriet's claims to marry well are not so contemptible as you represent them she is not a clever girl but she has better sense than you are aware of and does not deserve to have her understanding spoken of so slightingly waiving that point however and supposing her to be as you describe her only pretty and good-natured let me tell you that in the degree she possesses them they are not trivial recommendations to the world in general for she is in fact a beautiful girl and must be thought so by ninety-nine people out of an hundred and till it appears that men are much more philosophic on the subject of beauty than they are generally supposed till they do fall in love with well-informed minds instead of handsome faces a girl with such loveliness as harriet has a certainty of being admired and sought after of having the power of chusing from among many consequently a claim to be nice her good-nature too is not so very slight a claim comprehending as it does real thorough sweetness of temper and manner a very humble opinion of herself and a great readiness to be pleased with other people i am very much mistaken if your sex in general would not think such beauty and such temper the highest claims a woman could possess,1,1,0.988763823227465
upon my word emma to hear you abusing the reason you have is almost enough to make me think so too better be without sense than misapply it as you do,1,1,0.7831994754226453
robert martin has no great loss -- if he can but think so and i hope it will not be long before he does your views for harriet are best known to yourself but as you make no secret of your love of match-making it is fair to suppose that views and plans and projects you have -- and as a friend i shall just hint to you that if elton is the man i think it will be all labour in vain,1,1,0.9488336878954724
good morning to you -- said he rising and walking off abruptly he was very much vexed he felt the disappointment of the young man and was mortified to have been the means of promoting it by the sanction he had given and the part which he was persuaded emma had taken in the affair was provoking him exceedingly,1,1,0.9187175377856704
mr knightley might quarrel with her but emma could not quarrel with herself he was so much displeased that it was longer than usual before he came to hartfield again and when they did meet his grave looks shewed that she was not forgiven she was sorry but could not repent on the contrary her plans and proceedings were more and more justified and endeared to her by the general appearances of the next few days,1,1,0.9782776619843311
her views of improving her little friend's mind by a great deal of useful reading and conversation had never yet led to more than a few first chapters and the intention of going on to-morrow it was much easier to chat than to study much pleasanter to let her imagination range and work at harriet's fortune than to be labouring to enlarge her comprehension or exercise it on sober facts and the only literary pursuit which engaged harriet at present the only mental provision she was making for the evening of life was the collecting and transcribing all the riddles of every sort that she could meet with into a thin quarto of hot-pressed paper made up by her friend and ornamented with ciphers and trophies,1,1,0.9345244963124657
it was by no means his daughter's wish that the intellects of highbury in general should be put under requisition mr elton was the only one whose assistance she asked he was invited to contribute any really good enigmas charades or conundrums that he might recollect and she had the pleasure of seeing him most intently at work with his recollections and at the same time as she could perceive most earnestly careful that nothing ungallant nothing that did not breathe a compliment to the sex should pass his lips they owed to him their two or three politest puzzles and the joy and exultation with which at last he recalled and rather sentimentally recited that well-known charade,1,1,0.9472062155422372
i do not offer it for miss smith's collection said he being my friend's i have no right to expose it in any degree to the public eye but perhaps you may not dislike looking at it,1,1,0.8482831703590217
but harriet was in a tremor and could not touch it and emma never loth to be first was obliged to examine it herself,1,1,0.9103413620183978
another view of man my second brings behold him there the monarch of the seas,1,0,0.17517544354444267
that is ship -- plain as it can be -- now for the cream,1,0,0.16347395321007552
a very proper compliment -- and then follows the application which i think my dear harriet you cannot find much difficulty in comprehending read it in comfort to yourself there can be no doubt of its being written for you and to you,1,1,0.9171550956693111
i cannot make a question or listen to a question about that it is a certainty receive it on my judgment it is a sort of prologue to the play a motto to the chapter and will be soon followed by matter-of-fact prose,1,0,0.4679078704087045
this is an alliance which whoever -- whatever your friends may be must be agreeable to them provided at least they have common sense and we are not to be addressing our conduct to fools if they are anxious to see you happily married here is a man whose amiable character gives every assurance of it -- if they wish to have you settled in the same country and circle which they have chosen to place you in here it will be accomplished and if their only object is that you should in the common phrase be well married here is the comfortable fortune the respectable establishment the rise in the world which must satisfy them,1,1,0.9233022428573987
it is one thing said she presently -- her cheeks in a glow -- to have very good sense in a common way like every body else and if there is any thing to say to sit down and write a letter and say just what you must in a short way and another to write verses and charades like this,1,1,0.6860805962025374
oh miss woodhouse what a pity that i must not write this beautiful charade into my book i am sure i have not got one half so good,1,1,0.8681672149102315
-- the best of all granted -- for private enjoyment and for private enjoyment keep them they are not at all the less written you know because you divide them the couplet does not cease to be nor does its meaning change but take it away and all appropriation ceases and a very pretty gallant charade remains fit for any collection depend upon it he would not like to have his charade slighted much better than his passion a poet in love must be encouraged in both capacities or neither give me the book i will write it down and then there can be no possible reflection on you,1,1,0.794806868847035
yes papa we have something to read you something quite fresh a piece of paper was found on the table this morning -- dropt we suppose by a fairy -- containing a very pretty charade and we have just copied it in,1,1,0.6335917073903433
ah it is no difficulty to see who you take after your dear mother was so clever at all those things if i had but her memory but i can remember nothing -- not even that particular riddle which you have heard me mention i can only recollect the first stanza and there are several,1,1,0.7945342718081162
yes papa it is written out in our second page we copied it from the elegant extracts it was garrick's you know,1,1,0.6044639780284768
it is unfortunate that they cannot stay longer -- but it seems a case of necessity mr john knightley must be in town again on the 28th and we ought to be thankful papa that we are to have the whole of the time they can give to the country that two or three days are not to be taken out for the abbey mr knightley promises to give up his claim this christmas -- though you know it is longer since they were with him than with us,1,1,0.9651443800359462
it would be very hard indeed my dear if poor isabella were to be anywhere but at hartfield,1,1,0.9311766257257301
henry is a fine boy but john is very like his mama henry is the eldest he was named after me not after his father john the second is named after his father some people are surprized i believe that the eldest was not but isabella would have him called henry which i thought very pretty of her and he is a very clever boy indeed they are all remarkably clever and they have so many pretty ways they will come and stand by my chair and say grandpapa can you give me a bit of string ' and once henry asked me for a knife but i told him knives were only made for grandpapas i think their father is too rough with them very often,1,1,0.851191985337424
i have no hesitation in saying replied mr elton though hesitating a good deal while he spoke i have no hesitation in saying -- at least if my friend feels at all as i do -- i have not the smallest doubt that could he see his little effusion honoured as i see it looking at the book again and replacing it on the table he would consider it as the proudest moment of his life,1,1,0.8689174026006654
after this speech he was gone as soon as possible emma could not think it too soon for with all his good and agreeable qualities there was a sort of parade in his speeches which was very apt to incline her to laugh she ran away to indulge the inclination leaving the tender and the sublime of pleasure to harriet's share,1,1,0.9287980542281608
though now the middle of december there had yet been no weather to prevent the young ladies from tolerably regular exercise and on the morrow emma had a charitable visit to pay to a poor sick family who lived a little way out of highbury,1,1,0.9618839195808685
harriet could just answer oh dear yes before the gentleman joined them the wants and sufferings of the poor family however were the first subject on meeting he had been going to call on them his visit he would now defer but they had a very interesting parley about what could be done and should be done mr elton then turned back to accompany them,1,1,0.9701633530756558
mr elton was still talking still engaged in some interesting detail and emma experienced some disappointment when she found that he was only giving his fair companion an account of the yesterday's party at his friend cole's and that she was come in herself for the stilton cheese the north wiltshire the butter the cellery the beet-root and all the dessert,1,1,0.9199531047025845
mr elton looked all happiness at this proposition and nothing could exceed his alertness and attention in conducting them into his house and endeavouring to make every thing appear to advantage the room they were taken into was the one he chiefly occupied and looking forwards behind it was another with which it immediately communicated the door between them was open and emma passed into it with the housekeeper to receive her assistance in the most comfortable manner she was obliged to leave the door ajar as she found it but she fully intended that mr elton should close it it was not closed however it still remained ajar but by engaging the housekeeper in incessant conversation she hoped to make it practicable for him to chuse his own subject in the adjoining room for ten minutes she could hear nothing but herself it could be protracted no longer she was then obliged to be finished and make her appearance,1,1,0.9933933364124359
the lovers were standing together at one of the windows it had a most favourable aspect and for half a minute emma felt the glory of having schemed successfully but it would not do he had not come to the point he had been most agreeable most delightful he had told harriet that he had seen them go by and had purposely followed them other little gallantries and allusions had been dropt but nothing serious,1,1,0.8753597195352643
cautious very cautious thought emma he advances inch by inch and will hazard nothing till he believes himself secure,1,1,0.5175669253307575
just as it should be said mr john knightley and just as i hoped it was from your letters her wish of shewing you attention could not be doubted and his being a disengaged and social man makes it all easy i have been always telling you my love that i had no idea of the change being so very material to hartfield as you apprehended and now you have emma's account i hope you will be satisfied,1,1,0.9904223541709228
it would be very hard upon mr weston if she did not papa -- you quite forget poor mr weston,1,1,0.9734260489928114
to be sure -- our discordancies must always arise from my being in the wrong,1,1,0.6295656074731714
a material difference then she replied -- and no doubt you were much my superior in judgment at that period of our lives but does not the lapse of one-and-twenty years bring our understandings a good deal nearer,1,1,0.764496218430364
ah -- indeed i am very sorry -- come shake hands with me,1,0,0.4681548251665658
come come cried emma feeling this to be an unsafe subject i must beg you not to talk of the sea it makes me envious and miserable -- i who have never seen it south end is prohibited if you please my dear isabella i have not heard you make one inquiry about mr perry yet and he never forgets you,1,1,0.8332427883508943
i hope he will be here to-morrow for i have a question or two to ask him about myself of some consequence and my dear whenever he comes you had better let him look at little bella's throat,1,1,0.6000409127714179
that has been a good deal the case my dear but not to the degree you mention perry says that colds have been very general but not so heavy as he has very often known them in november perry does not call it altogether a sickly season,1,1,0.9366780599589737
no i do not know that mr wingfield considers it very sickly except --,1,1,0.7205743688778022
i am sorry to hear you say so sir but i assure you excepting those little nervous head-aches and palpitations which i am never entirely free from anywhere i am quite well myself and if the children were rather pale before they went to bed it was only because they were a little more tired than usual from their journey and the happiness of coming i hope you will think better of their looks to-morrow for i assure you mr wingfield told me that he did not believe he had ever sent us off altogether in such good case i trust at least that you do not think mr knightley looking ill turning her eyes with affectionate anxiety towards her husband,1,1,0.9521756292566156
what is the matter sir -- did you speak to me cried mr john knightley hearing his own name,1,1,0.9015046501230701
i am most happy to hear it -- but only jane fairfax one knows to be so very accomplished and superior -- and exactly emma's age,1,1,0.9835833586541401
i know there is such an idea with many people but indeed it is quite a mistake sir -- we all had our health perfectly well there never found the least inconvenience from the mud and mr wingfield says it is entirely a mistake to suppose the place unhealthy and i am sure he may be depended on for he thoroughly understands the nature of the air and his own brother and family have been there repeatedly,1,1,0.875257366835894
you should have gone to cromer my dear if you went anywhere -- perry was a week at cromer once and he holds it to be the best of all the sea-bathing places a fine open sea he says and very pure air and by what i understand you might have had lodgings there quite away from the sea -- a quarter of a mile off -- very comfortable you should have consulted perry,1,1,0.6224625291139207
mr perry said he in a voice of very strong displeasure would do as well to keep his opinion till it is asked for why does he make it any business of his to wonder at what i do -- at my taking my family to one part of the coast or another -- i may be allowed i hope the use of my judgment as well as mr perry -- i want his directions no more than his drugs he paused -- and growing cooler in a moment added with only sarcastic dryness if mr perry can tell me how to convey a wife and five children a distance of an hundred and thirty miles with no greater expense or inconvenience than a distance of forty i should be as willing to prefer cromer to south end as he could himself,1,1,0.9150929855009722
in general their evenings were less engaged with friends than their mornings but one complete dinner engagement and out of the house too there was no avoiding though at christmas mr weston would take no denial they must all dine at randalls one day -- even mr woodhouse was persuaded to think it a possible thing in preference to a division of the party,1,1,0.9904132297688815
i thank you but i assure you you are quite mistaken mr elton and i are very good friends and nothing more and she walked on amusing herself in the consideration of the blunders which often arise from a partial knowledge of circumstances of the mistakes which people of high pretensions to judgment are for ever falling into and not very well pleased with her brother for imagining her blind and ignorant and in want of counsel he said no more,1,1,0.9533359689272493
his face lengthened immediately and his voice was the voice of sentiment as he answered,1,0,0.28510047174300723
oh no -- i am grieved to find -- i was on the point of telling you that when i called at mrs goddard's door which i did the very last thing before i returned to dress i was told that miss smith was not better by no means better rather worse very much grieved and concerned -- i had flattered myself that she must be better after such a cordial as i knew had been given her in the morning,1,1,0.9846556871202538
dreadful -- exactly so indeed -- she will be missed every moment,1,1,0.7940906184460214
christmas weather observed mr elton quite seasonable and extremely fortunate we may think ourselves that it did not begin yesterday and prevent this day's party which it might very possibly have done for mr woodhouse would hardly have ventured had there been much snow on the ground but now it is of no consequence this is quite the season indeed for friendly meetings at christmas every body invites their friends about them and people think little of even the worst weather i was snowed up at a friend's house once for a week nothing could be pleasanter i went for only one night and could not get away till that very day se'nnight,1,1,0.9657593844611083
mr john knightley looked as if he did not comprehend the pleasure but said only coolly,1,1,0.9543341765321456
i cannot wish to be snowed up a week at randalls,1,1,0.8938457226824561
indeed in a tone of wonder and pity i had no idea that the law had been so great a slavery well sir the time must come when you will be paid for all this when you will have little labour and great enjoyment,1,1,0.7236028506775275
emma liked the subject so well that she began upon it to mrs weston very soon after their moving into the drawing-room wishing her joy -- yet observing that she knew the first meeting must be rather alarming -- mrs weston agreed to it but added that she should be very glad to be secure of undergoing the anxiety of a first meeting at the time talked of for i cannot depend upon his coming i cannot be so sanguine as mr weston i am very much afraid that it will all end in nothing mr weston i dare say has been telling you exactly how the matter stands,1,1,0.9961684211035973
my emma replied mrs weston smiling what is the certainty of caprice then turning to isabella who had not been attending before -- you must know my dear mrs knightley that we are by no means so sure of seeing mr frank churchill in my opinion as his father thinks it depends entirely upon his aunt's spirits and pleasure in short upon her temper to you -- to my two daughters -- i may venture on the truth mrs churchill rules at enscombe and is a very odd-tempered woman and his coming now depends upon her being willing to spare him,1,1,0.9976567358096157
and so you do not consider this visit from your son as by any means certain i am sorry for it the introduction must be unpleasant whenever it takes place and the sooner it could be over the better,1,1,0.8752331665281307
i admired your resolution very much sir said he in venturing out in such weather for of course you saw there would be snow very soon every body must have seen the snow coming on i admired your spirit and i dare say we shall get home very well another hour or two's snow can hardly make the road impassable and we are two carriages if one is blown over in the bleak part of the common field there will be the other at hand i dare say we shall be all safe at hartfield before midnight,1,1,0.6090119710371746
you had better order the carriage directly my love said she i dare say we shall be able to get along if we set off directly and if we do come to any thing very bad i can get out and walk i am not at all afraid i should not mind walking half the way i could change my shoes you know the moment i got home and it is not the sort of thing that gives me cold,1,1,0.6332854140060045
indeed replied he then my dear isabella it is the most extraordinary sort of thing in the world for in general every thing does give you cold walk home -- you are prettily shod for walking home i dare say it will be bad enough for the horses,1,1,0.8327472368938047
the carriage came and mr woodhouse always the first object on such occasions was carefully attended to his own by mr knightley and mr weston but not all that either could say could prevent some renewal of alarm at the sight of the snow which had actually fallen and the discovery of a much darker night than he had been prepared for he was afraid they should have a very bad drive he was afraid poor isabella would not like it and there would be poor emma in the carriage behind he did not know what they had best do they must keep as much together as they could and james was talked to and given a charge to go very slow and wait for the other carriage,1,1,0.9817770548267095
encouragement -- i give you encouragement -- sir you have been entirely mistaken in supposing it i have seen you only as the admirer of my friend in no other light could you have been more to me than a common acquaintance i am exceedingly sorry but it is well that the mistake ends where it does had the same behaviour continued miss smith might have been led into a misconception of your views not being aware probably any more than myself of the very great inequality which you are so sensible of but as it is the disappointment is single and i trust will not be lasting i have no thoughts of matrimony at present,1,1,0.9770017131852194
